latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.09231,-68.83919,330.98,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,294.22,8.4,D
9.10183,-69.08366,329.74,0.53,0.5,2025-10-01,1730,N,VIIRS,n,2.0NRT,294.13,4.58,D
9.10513,-62.61699,330.03,0.39,0.36,2025-10-01,1730,N,VIIRS,l,2.0NRT,303.8,5.22,D
9.10845,-62.61751,331.93,0.39,0.36,2025-10-01,1730,N,VIIRS,l,2.0NRT,303.65,5.07,D
9.12473,-60.98064,335.34,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,298.07,3.21,D
9.12766,-62.3867,333.23,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,300.98,2.47,D
9.13024,-62.38805,341.84,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,300.15,3.93,D
9.14996,-63.71398,341.63,0.41,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,303.94,5.62,D
9.15548,-63.7451,341.52,0.41,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.26,5.91,D
9.15675,-68.8171,329.99,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,296.32,7.48,D
9.15696,-68.81932,332.22,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,296.13,6.12,D
9.1583,-63.74932,331.33,0.41,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,299.91,2.04,D
9.18177,-61.09173,332.03,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,297.88,4.54,D
9.19866,-71.02395,335.38,0.36,0.57,2025-10-01,1730,N,VIIRS,n,2.0NRT,291.62,4.47,D
9.19927,-71.02068,331.8,0.35,0.57,2025-10-01,1730,N,VIIRS,n,2.0NRT,290.94,4.73,D
9.20017,-71.0211,340.33,0.36,0.57,2025-10-01,1730,N,VIIRS,n,2.0NRT,291.19,5.42,D
9.22826,-64.05871,341.37,0.42,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,305.49,8.07,D
9.23226,-64.30122,337.51,0.42,0.38,2025-10-01,1730,N,VIIRS,n,2.0NRT,303.5,4.73,D
9.24816,-62.7905,344.69,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,302.83,4.19,D
9.25148,-62.79102,342.24,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,303.45,4.69,D
9.25203,-62.7875,336.31,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,304.31,6.05,D
9.25366,-62.77694,339.79,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,305.12,8.83,D
9.25851,-63.19988,330.08,0.39,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,304.41,1.79,D
9.25923,-62.78503,336.55,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.88,5.53,D
9.28468,-68.86845,329.5,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,294.89,7.01,D
9.29406,-68.84163,328.9,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,294.78,6.29,D
9.29858,-68.84242,331.79,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,295.13,6.29,D
9.32432,-63.49474,345.7,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,307.05,5.12,D
9.3277,-63.49526,339.55,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,302.57,5.12,D
9.40354,-63.94465,333.71,0.41,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,302.51,4.6,D
9.45141,-64.21771,349.13,0.42,0.38,2025-10-01,1730,N,VIIRS,n,2.0NRT,305.95,7.99,D
9.45426,-64.22206,331.85,0.42,0.38,2025-10-01,1730,N,VIIRS,l,2.0NRT,305.25,13.81,D
9.45711,-64.22643,332.42,0.42,0.38,2025-10-01,1730,N,VIIRS,l,2.0NRT,304.72,5.76,D
9.45771,-64.22262,350.89,0.42,0.38,2025-10-01,1730,N,VIIRS,n,2.0NRT,307.16,13.81,D
9.46056,-64.22699,353.67,0.42,0.38,2025-10-01,1730,N,VIIRS,n,2.0NRT,305.4,10.31,D
9.46699,-68.81391,333.17,0.5,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,293.4,4.69,D
9.51455,-62.94628,342.82,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,303.48,12.27,D
9.6131,-63.25294,338.28,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,308,3.53,D
9.61365,-63.24937,334.89,0.39,0.36,2025-10-01,1730,N,VIIRS,l,2.0NRT,306.58,3.53,D
9.61629,-63.72467,336.31,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,297.69,4.55,D
9.61645,-63.25348,338.87,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,304.49,3.53,D
9.617,-63.24989,342.03,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,305.94,3.53,D
9.61968,-63.7252,367,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,328.79,124.46,D
9.62025,-63.72153,336.79,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,303.31,31.08,D
9.62269,-63.66195,332.69,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,298.54,2.02,D
9.62353,-63.11945,333.22,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.04,1.54,D
9.62429,-63.6959,334.42,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,302.83,4.11,D
9.62997,-63.68181,331.39,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,302.46,4.02,D
9.64575,-68.94926,336.92,0.51,0.49,2025-10-01,1730,N,VIIRS,n,2.0NRT,293.31,3.82,D
9.64711,-63.57265,342.03,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,302.51,20.14,D
9.65264,-63.62571,340.54,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,303.43,92.33,D
9.65637,-63.35951,334.13,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,304.01,3.56,D
9.69833,-63.51013,333.23,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,300.17,5.66,D
9.73687,-63.47234,342.9,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,300.86,5.87,D
9.73795,-62.94579,333.13,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.53,2.78,D
9.79965,-63.22503,331.33,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.12,9.34,D
9.8002,-63.22145,340.22,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,303.97,9.34,D
9.80355,-63.22198,342.62,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.87,9.34,D
9.81237,-63.12132,337.09,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.4,3.55,D
9.81631,-63.16199,330.41,0.39,0.36,2025-10-01,1730,N,VIIRS,l,2.0NRT,300.95,3.18,D
9.89335,-63.27343,332.65,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,297.84,2.26,D
9.90723,-63.64845,342.04,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.6,5.02,D
9.94056,-64.14802,332.74,0.41,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,301.3,3.4,D
9.94341,-64.15215,333.55,0.41,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,301.79,6.36,D
9.94672,-64.0237,332.34,0.41,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.6,3.37,D
10.04351,-63.09377,330.56,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.33,2.65,D
10.05547,-64.86623,334.2,0.44,0.38,2025-10-01,1730,N,VIIRS,l,2.0NRT,301.15,4.99,D
10.05898,-64.86684,331.92,0.44,0.38,2025-10-01,1730,N,VIIRS,l,2.0NRT,302.23,7.99,D
10.07621,-64.89433,337.71,0.44,0.38,2025-10-01,1730,N,VIIRS,l,2.0NRT,303.33,7.18,D
10.07686,-64.89035,331.45,0.44,0.38,2025-10-01,1730,N,VIIRS,l,2.0NRT,299.98,4.91,D
10.11243,-63.65459,342.41,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.1,7.05,D
10.12572,-63.64542,341.08,0.4,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,300.71,5.21,D
10.13879,-63.80354,332.03,0.4,0.37,2025-10-01,1730,N,VIIRS,l,2.0NRT,299.86,8.77,D
10.27648,-62.87793,347.42,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.03,17.26,D
10.27702,-62.87441,330.86,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,297.81,3.29,D
10.2847,-63.38778,331.39,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,294.67,2.6,D
10.35108,-61.366,332.99,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,297.97,1.08,D
10.37777,-63.40698,334.51,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.98,2.63,D
10.42733,-63.4769,330.53,0.39,0.37,2025-10-01,1730,N,VIIRS,n,2.0NRT,298.73,3.2,D
10.43732,-63.39085,337.22,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.98,6.82,D
10.44068,-63.39131,346.06,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,298.83,6.82,D
10.4749,-63.14907,340.75,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,298.72,5.53,D
10.63556,-63.05124,330.15,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,299.88,5.18,D
10.6361,-63.04772,333.31,0.39,0.36,2025-10-01,1730,N,VIIRS,n,2.0NRT,301.57,9.39,D
9.39684,-70.56503,349.68,0.33,0.55,2025-10-01,1732,N,VIIRS,n,2.0NRT,278.78,4.57,D
10.15566,-69.33482,367,0.53,0.5,2025-10-01,1732,N,VIIRS,h,2.0NRT,300.33,13.32,D
10.15672,-69.33662,342.64,0.53,0.5,2025-10-01,1732,N,VIIRS,n,2.0NRT,298.75,9.57,D
10.15755,-69.33185,345.73,0.53,0.5,2025-10-01,1732,N,VIIRS,n,2.0NRT,299.72,9.57,D
10.16027,-69.33558,337.21,0.53,0.5,2025-10-01,1732,N,VIIRS,n,2.0NRT,297.93,6.5,D
10.34724,-66.14297,332.77,0.5,0.41,2025-10-01,1732,N,VIIRS,n,2.0NRT,294.75,5.01,D
10.38957,-69.29011,342.31,0.52,0.5,2025-10-01,1732,N,VIIRS,n,2.0NRT,296.61,9.04,D
10.60895,-69.40472,340.53,0.52,0.5,2025-10-01,1732,N,VIIRS,n,2.0NRT,300.62,64.38,D
10.7902,-68.73923,342.41,0.47,0.48,2025-10-01,1732,N,VIIRS,n,2.0NRT,299.05,4.62,D
10.7907,-68.73839,335.14,0.47,0.48,2025-10-01,1732,N,VIIRS,n,2.0NRT,298.47,5.6,D
10.92835,-69.00629,343.65,0.49,0.48,2025-10-01,1732,N,VIIRS,n,2.0NRT,298.24,6.11,D
10.93217,-68.9845,340.58,0.49,0.48,2025-10-01,1732,N,VIIRS,n,2.0NRT,294.84,4.61,D
10.94737,-68.71759,346.05,0.47,0.47,2025-10-01,1732,N,VIIRS,n,2.0NRT,304.26,25.6,D
10.94811,-68.71337,334.63,0.47,0.47,2025-10-01,1732,N,VIIRS,n,2.0NRT,299.02,25.6,D
10.95173,-68.71833,339.7,0.47,0.47,2025-10-01,1732,N,VIIRS,n,2.0NRT,296.82,25.6,D
10.97219,-68.37669,330.05,0.44,0.46,2025-10-01,1732,N,VIIRS,n,2.0NRT,298.74,1.11,D
10.99273,-68.43456,334.1,0.45,0.47,2025-10-01,1732,N,VIIRS,n,2.0NRT,298.62,2.47,D
11.02394,-68.38167,336.79,0.44,0.46,2025-10-01,1732,N,VIIRS,n,2.0NRT,297.94,3.55,D
11.23813,-68.72761,338.54,0.46,0.47,2025-10-01,1732,N,VIIRS,n,2.0NRT,291.41,0.84,D
11.23946,-68.72708,367,0.46,0.47,2025-10-01,1732,N,VIIRS,h,2.0NRT,297.12,7.16,D
11.62085,-70.22607,340.97,0.57,0.52,2025-10-01,1732,N,VIIRS,n,2.0NRT,296.87,4.38,D
11.62105,-70.22363,351.51,0.57,0.52,2025-10-01,1732,N,VIIRS,n,2.0NRT,297.4,15.32,D
11.62183,-70.22081,344.43,0.57,0.52,2025-10-01,1732,N,VIIRS,n,2.0NRT,297.74,13.94,D
11.70644,-69.81399,331.12,0.53,0.5,2025-10-01,1732,N,VIIRS,n,2.0NRT,296.62,2.93,D
11.73928,-70.19571,343.09,0.56,0.52,2025-10-01,1732,N,VIIRS,n,2.0NRT,296.32,11.09,D
11.73958,-70.19409,347.95,0.57,0.52,2025-10-01,1732,N,VIIRS,n,2.0NRT,296.47,10.55,D
18.28358,-70.26904,332.19,0.44,0.46,2025-10-01,1734,N,VIIRS,n,2.0NRT,296.73,2.63,D
18.38332,-68.56313,332.2,0.52,0.42,2025-10-01,1734,N,VIIRS,n,2.0NRT,296.76,4.06,D
18.43698,-68.45499,343.92,0.52,0.41,2025-10-01,1734,N,VIIRS,n,2.0NRT,300.23,15.96,D
18.43711,-68.45724,332.68,0.52,0.41,2025-10-01,1734,N,VIIRS,n,2.0NRT,299.71,8.68,D
18.43795,-68.45237,332.72,0.52,0.41,2025-10-01,1734,N,VIIRS,n,2.0NRT,298.54,10.32,D
18.57533,-69.95947,329.03,0.42,0.45,2025-10-01,1734,N,VIIRS,n,2.0NRT,295.54,1.66,D
18.61697,-70.34782,350.22,0.44,0.46,2025-10-01,1734,N,VIIRS,n,2.0NRT,295.39,14.84,D
18.7727,-70.46566,334.4,0.44,0.46,2025-10-01,1734,N,VIIRS,n,2.0NRT,294.89,4.64,D
18.87173,-69.98193,340.68,0.41,0.45,2025-10-01,1734,N,VIIRS,n,2.0NRT,298.74,6.28,D
19.16265,-69.81049,333.7,0.4,0.44,2025-10-01,1734,N,VIIRS,n,2.0NRT,296.85,3.14,D
19.23062,-70.38908,347.08,0.43,0.46,2025-10-01,1734,N,VIIRS,n,2.0NRT,298.72,7.11,D
19.42074,-69.95036,335.38,0.4,0.44,2025-10-01,1734,N,VIIRS,n,2.0NRT,297.75,4.16,D
19.62072,-71.24329,341.46,0.48,0.48,2025-10-01,1734,N,VIIRS,n,2.0NRT,296.19,5.98,D
19.63295,-71.22707,334.33,0.48,0.48,2025-10-01,1734,N,VIIRS,n,2.0NRT,293.6,4.16,D
19.81489,-71.29326,339.99,0.48,0.48,2025-10-01,1734,N,VIIRS,n,2.0NRT,295.45,3.16,D
